date,session_key,meeting_key,driver_number,pit_duration,lap_number
2023-09-24T05:07:15.655000+00:00,9173,1220,24,41.0,1
2023-09-24T05:07:19.952000+00:00,9173,1220,23,50.1,1
2023-09-24T05:07:54.608000+00:00,9173,1220,77,55.8,1
2023-09-24T05:09:29.028000+00:00,9173,1220,11,32.4,2
2023-09-24T05:09:44.387000+00:00,9173,1220,2,32.7,2
2023-09-24T05:17:08.457000+00:00,9173,1220,2,43.8,5
2023-09-24T05:19:22.908000+00:00,9173,1220,77,53.5,6
2023-09-24T05:21:42.405000+00:00,9173,1220,27,23.5,8
2023-09-24T05:23:20.388000+00:00,9173,1220,22,22.9,9
2023-09-24T05:24:59.089000+00:00,9173,1220,40,23.1,10
2023-09-24T05:25:09.105000+00:00,9173,1220,24,24.0,10
2023-09-24T05:26:35.525000+00:00,9173,1220,14,24.0,11
2023-09-24T05:28:47.742000+00:00,9173,1220,20,23.8,12
2023-09-24T05:29:04.194000+00:00,9173,1220,11,41.4,12
2023-09-24T05:29:49.553000+00:00,9173,1220,81,24.4,13
2023-09-24T05:30:50.864000+00:00,9173,1220,23,52.1,13
2023-09-24T05:32:01.707000+00:00,9173,1220,18,23.4,14
2023-09-24T05:34:56.563000+00:00,9173,1220,1,24.3,16
2023-09-24T05:35:14.813000+00:00,9173,1220,44,24.8,16
2023-09-24T05:36:44.936000+00:00,9173,1220,4,23.5,17
2023-09-24T05:36:47.342000+00:00,9173,1220,16,23.1,17
2023-09-24T05:38:27.966000+00:00,9173,1220,55,23.0,18
2023-09-24T05:38:45.809000+00:00,9173,1220,10,24.4,18
2023-09-24T05:44:03.803000+00:00,9173,1220,27,23.6,21
2023-09-24T05:44:51.896000+00:00,9173,1220,2,35.1,21
2023-09-24T05:48:30.017000+00:00,9173,1220,63,24.0,24
2023-09-24T05:50:32.297000+00:00,9173,1220,14,24.2,25
2023-09-24T05:50:44.796000+00:00,9173,1220,40,23.6,25
2023-09-24T05:55:32.932000+00:00,9173,1220,31,23.7,28
2023-09-24T05:57:30.867000+00:00,9173,1220,24,24.1,29
2023-09-24T05:59:05.413000+00:00,9173,1220,22,23.3,30
2023-09-24T06:01:03.864000+00:00,9173,1220,20,23.8,31
2023-09-24T06:05:01.859000+00:00,9173,1220,16,22.9,34
2023-09-24T06:05:07.953000+00:00,9173,1220,44,23.6,34
2023-09-24T06:05:29.046000+00:00,9173,1220,10,24.6,34
2023-09-24T06:06:35.420000+00:00,9173,1220,81,23.1,35
2023-09-24T06:08:07.059000+00:00,9173,1220,4,23.1,36
2023-09-24T06:09:30.183000+00:00,9173,1220,1,23.6,37
2023-09-24T06:10:47.666000+00:00,9173,1220,27,23.3,37
2023-09-24T06:11:39.493000+00:00,9173,1220,55,23.3,38
2023-09-24T06:13:16.726000+00:00,9173,1220,11,2485.9,13
2023-09-24T06:15:30.208000+00:00,9173,1220,11,30.6,14
2023-10-07T17:54:53.041000+00:00,9220,1221,18,28.9,11
2023-10-07T17:54:53.869000+00:00,9220,1221,24,29.1,11
2023-10-07T17:54:55.603000+00:00,9220,1221,20,28.9,11
2023-10-08T17:06:26.461000+00:00,9221,1221,63,39.6,1
2023-10-08T17:10:53.223000+00:00,9221,1221,77,29.9,3
2023-10-08T17:10:56.083000+00:00,9221,1221,20,28.7,3
2023-10-08T17:10:56.458000+00:00,9221,1221,18,28.8,3
2023-10-08T17:10:57.786000+00:00,9221,1221,40,29.3,3
2023-10-08T17:20:57.076000+00:00,9221,1221,22,27.7,9
2023-10-08T17:22:22.700000+00:00,9221,1221,31,28.9,10
2023-10-08T17:23:48.121000+00:00,9221,1221,14,28.3,11
2023-10-08T17:23:54.543000+00:00,9221,1221,10,28.4,11
2023-10-08T17:25:14.557000+00:00,9221,1221,81,28.8,12
2023-10-08T17:25:18.417000+00:00,9221,1221,16,28.2,12
2023-10-08T17:26:49.963000+00:00,9221,1221,4,28.1,13
2023-10-08T17:27:05.025000+00:00,9221,1221,2,29.4,13
2023-10-08T17:27:12.353000+00:00,9221,1221,27,39.8,13
2023-10-08T17:28:26.290000+00:00,9221,1221,63,28.5,14
2023-10-08T17:32:34.037000+00:00,9221,1221,1,28.2,17
2023-10-08T17:33:00.662000+00:00,9221,1221,11,27.8,17
2023-10-08T17:34:28.254000+00:00,9221,1221,23,29.2,18
2023-10-08T17:34:36.411000+00:00,9221,1221,24,28.9,18
2023-10-08T17:39:12.642000+00:00,9221,1221,77,29.3,21
2023-10-08T17:39:13.751000+00:00,9221,1221,18,28.1,21
2023-10-08T17:39:21.751000+00:00,9221,1221,20,28.9,21
2023-10-08T17:39:23.220000+00:00,9221,1221,40,28.6,21
2023-10-08T17:40:53.328000+00:00,9221,1221,22,27.5,22
2023-10-08T17:44:55.122000+00:00,9221,1221,81,27.8,25
2023-10-08T17:45:09.310000+00:00,9221,1221,16,27.8,25
2023-10-08T17:45:11.872000+00:00,9221,1221,31,28.9,25
2023-10-08T17:46:30.731000+00:00,9221,1221,14,28.4,26
2023-10-08T17:46:43.605000+00:00,9221,1221,10,30.1,26
2023-10-08T17:46:57.605000+00:00,9221,1221,2,29.3,26
2023-10-08T17:47:58.011000+00:00,9221,1221,4,27.6,27
2023-10-08T17:48:27.557000+00:00,9221,1221,27,28.2,27
2023-10-08T17:54:08.632000+00:00,9221,1221,11,33.2,31
2023-10-08T17:54:12.475000+00:00,9221,1221,23,28.7,31
2023-10-08T17:55:21.678000+00:00,9221,1221,63,28.3,32
2023-10-08T17:57:52.582000+00:00,9221,1221,1,28.1,34
2023-10-08T18:00:11.003000+00:00,9221,1221,24,28.8,35
2023-10-08T18:06:12.311000+00:00,9221,1221,77,28.9,39
2023-10-08T18:06:14.858000+00:00,9221,1221,18,29.3,39
2023-10-08T18:06:24.030000+00:00,9221,1221,20,30.3,39
2023-10-08T18:06:33.967000+00:00,9221,1221,40,28.1,39
2023-10-08T18:06:37.186000+00:00,9221,1221,27,28.5,39
2023-10-08T18:07:58.372000+00:00,9221,1221,22,27.8,40
2023-10-08T18:11:23.901000+00:00,9221,1221,81,27.4,43
2023-10-08T18:11:45.667000+00:00,9221,1221,16,27.5,43
2023-10-08T18:11:57.229000+00:00,9221,1221,31,29.1,43
2023-10-08T18:12:08.745000+00:00,9221,1221,11,33.1,43
2023-10-08T18:12:52.322000+00:00,9221,1221,4,27.6,44
2023-10-08T18:13:19.666000+00:00,9221,1221,14,28.3,44
2023-10-08T18:13:33.337000+00:00,9221,1221,10,34.8,44
2023-10-08T18:13:41.931000+00:00,9221,1221,23,28.9,44
2023-10-08T18:21:40.394000+00:00,9221,1221,63,28.1,50
2023-10-08T18:22:43.206000+00:00,9221,1221,1,29.7,51
2023-10-08T18:25:18.126000+00:00,9221,1221,24,28.8,52
2023-10-22T19:19:48.306000+00:00,9213,1222,24,25.6,9
2023-10-22T19:21:32.851000+00:00,9213,1222,23,24.5,10
2023-10-22T19:21:34.633000+00:00,9213,1222,77,24.7,10
2023-10-22T19:21:36.539000+00:00,9213,1222,20,25.0,10
2023-10-22T19:23:21.350000+00:00,9213,1222,2,24.9,11
2023-10-22T19:31:30.278000+00:00,9213,1222,1,23.7,16
2023-10-22T19:33:06.808000+00:00,9213,1222,4,24.1,17
2023-10-22T19:33:18.589000+00:00,9213,1222,55,23.6,17
2023-10-22T19:33:22.870000+00:00,9213,1222,11,24.2,17
2023-10-22T19:33:31.073000+00:00,9213,1222,22,24.3,17
2023-10-22T19:35:10.384000+00:00,9213,1222,10,23.9,18
2023-10-22T19:37:06.772000+00:00,9213,1222,14,25.0,19
2023-10-22T19:37:15.772000+00:00,9213,1222,27,26.5,19
2023-10-22T19:38:19.318000+00:00,9213,1222,44,24.9,20
2023-10-22T19:38:53.458000+00:00,9213,1222,18,24.4,20
2023-10-22T19:40:14.316000+00:00,9213,1222,63,24.3,21
2023-10-22T19:42:16.017000+00:00,9213,1222,3,24.3,22
2023-10-22T19:43:34.656000+00:00,9213,1222,16,23.9,23
2023-10-22T19:51:14.054000+00:00,9213,1222,24,24.7,27
2023-10-22T19:52:54.896000+00:00,9213,1222,77,25.0,28
2023-10-22T19:54:33.519000+00:00,9213,1222,23,24.3,29
2023-10-22T19:54:49.581000+00:00,9213,1222,20,24.7,29
2023-10-22T19:59:50.420000+00:00,9213,1222,2,25.5,32
2023-10-22T20:02:16.870000+00:00,9213,1222,4,23.3,34
2023-10-22T20:02:51.557000+00:00,9213,1222,22,24.1,34
2023-10-22T20:03:12.572000+00:00,9213,1222,27,24.3,34
2023-10-22T20:03:56.681000+00:00,9213,1222,1,24.9,35
2023-10-22T20:04:06.900000+00:00,9213,1222,55,23.6,35
2023-10-22T20:07:31.958000+00:00,9213,1222,11,23.7,37
2023-10-22T20:07:53.521000+00:00,9213,1222,10,24.8,37
2023-10-22T20:09:06.800000+00:00,9213,1222,44,24.6,38
2023-10-22T20:11:11.814000+00:00,9213,1222,63,23.9,39
2023-10-22T20:13:10.359000+00:00,9213,1222,18,23.9,40
2023-10-22T20:16:26.105000+00:00,9213,1222,14,24.8,42
2023-10-22T20:25:42.017000+00:00,9213,1222,3,26.5,47
2023-10-22T20:36:59.521000+00:00,9213,1222,22,23.4,54
2023-10-29T20:17:05.197000+00:00,9181,1223,22,30.1,9
2023-10-29T20:19:47.351000+00:00,9181,1223,4,23.4,11
2023-10-29T20:30:33.105000+00:00,9181,1223,1,22.4,19
2023-10-29T20:33:58.070000+00:00,9181,1223,24,22.8,21
2023-10-29T20:35:28.068000+00:00,9181,1223,2,23.9,22
2023-10-29T20:36:42.817000+00:00,9181,1223,27,23.1,23
2023-10-29T20:36:51.911000+00:00,9181,1223,20,23.6,23
2023-10-29T20:37:44.379000+00:00,9181,1223,44,22.2,24
2023-10-29T20:39:17.908000+00:00,9181,1223,81,23.7,25
2023-10-29T20:40:41.625000+00:00,9181,1223,63,22.3,26
2023-10-29T20:42:02.155000+00:00,9181,1223,3,22.4,27
2023-10-29T20:43:47.122000+00:00,9181,1223,10,22.6,28
2023-10-29T20:45:30.292000+00:00,9181,1223,14,22.8,29
2023-10-29T20:46:09.495000+00:00,9181,1223,55,22.0,30
2023-10-29T20:46:51.072000+00:00,9181,1223,18,22.5,30
2023-10-29T20:47:24.415000+00:00,9181,1223,16,22.2,31
2023-10-29T20:48:12.289000+00:00,9181,1223,77,23.6,31
2023-10-29T20:50:25.006000+00:00,9181,1223,1,22.3,33
2023-10-29T20:51:13.692000+00:00,9181,1223,4,22.5,33
2023-10-29T20:51:18.942000+00:00,9181,1223,23,23.6,33
2023-10-29T21:13:05.935000+00:00,9181,1223,1,1209.1,34
2023-10-29T21:13:08.857000+00:00,9181,1223,16,1210.5,34
2023-10-29T21:13:12.669000+00:00,9181,1223,44,1212.9,34
2023-10-29T21:13:16.700000+00:00,9181,1223,55,1215.4,34
2023-10-29T21:13:20.325000+00:00,9181,1223,3,1217.1,34
2023-10-29T21:13:24.216000+00:00,9181,1223,81,1219.0,34
2023-10-29T21:13:29.216000+00:00,9181,1223,63,1218.2,34
2023-10-29T21:13:32.497000+00:00,9181,1223,22,1218.0,34
2023-10-29T21:13:36.153000+00:00,9181,1223,27,1219.8,34
2023-10-29T21:13:44.403000+00:00,9181,1223,4,1226.3,34
2023-10-29T21:13:46.591000+00:00,9181,1223,10,1225.6,34
2023-10-29T21:13:50.419000+00:00,9181,1223,23,1227.9,34
2023-10-29T21:13:54.997000+00:00,9181,1223,24,1229.5,34
2023-10-29T21:13:57.809000+00:00,9181,1223,31,1226.2,34
2023-10-29T21:14:01.559000+00:00,9181,1223,2,1227.7,34
2023-10-29T21:14:05.309000+00:00,9181,1223,77,1229.3,34
2023-10-29T21:14:09.043000+00:00,9181,1223,18,1229.6,34
2023-10-29T21:14:13.137000+00:00,9181,1223,14,1229.8,34
2023-11-05T17:05:38.680000+00:00,9205,1224,1,18.5,1
2023-11-05T17:05:41.227000+00:00,9205,1224,4,19.3,1
2023-11-05T17:05:43.508000+00:00,9205,1224,44,18.5,1
2023-11-05T17:05:45.993000+00:00,9205,1224,14,18.4,1
2023-11-05T17:05:47.336000+00:00,9205,1224,18,18.5,1
2023-11-05T17:05:51.383000+00:00,9205,1224,63,20.4,1
2023-11-05T17:05:53.665000+00:00,9205,1224,11,20.8,1
2023-11-05T17:05:56.914000+00:00,9205,1224,55,23.0,1
2023-11-05T17:05:58.024000+00:00,9205,1224,31,22.2,1
2023-11-05T17:06:00.914000+00:00,9205,1224,22,20.9,1
2023-11-05T17:06:01.961000+00:00,9205,1224,10,20.5,1
2023-11-05T17:06:02.774000+00:00,9205,1224,77,20.7,1
2023-11-05T17:06:07.227000+00:00,9205,1224,24,21.2,1
2023-11-05T17:06:14.461000+00:00,9205,1224,2,27.4,1
2023-11-05T17:06:23.945000+00:00,9205,1224,27,34.2,1
2023-11-05T17:31:06.038000+00:00,9205,1224,1,1402.6,2
2023-11-05T17:31:09.178000+00:00,9205,1224,4,1404.6,2
2023-11-05T17:31:13.288000+00:00,9205,1224,44,1406.3,2
2023-11-05T17:31:16.631000+00:00,9205,1224,14,1408.1,2
2023-11-05T17:31:20.725000+00:00,9205,1224,18,1409.9,2
2023-11-05T17:31:25.162000+00:00,9205,1224,63,1410.9,2
2023-11-05T17:31:28.194000+00:00,9205,1224,11,1411.7,2
2023-11-05T17:31:31.772000+00:00,9205,1224,55,1413.7,2
2023-11-05T17:31:34.397000+00:00,9205,1224,31,1414.7,2
2023-11-05T17:31:38.428000+00:00,9205,1224,22,1415.4,2
2023-11-05T17:31:41.475000+00:00,9205,1224,10,1416.7,2
2023-11-05T17:31:44.693000+00:00,9205,1224,77,1418.1,2
2023-11-05T17:31:49.693000+00:00,9205,1224,24,1419.9,2
2023-11-05T17:31:52.521000+00:00,9205,1224,2,1421.2,2
2023-11-05T17:31:56.006000+00:00,9205,1224,27,1421.0,2
2023-11-05T17:32:01.021000+00:00,9205,1224,81,1584.0,1
2023-11-05T17:32:05.115000+00:00,9205,1224,3,1576.7,1
2023-11-05T17:34:20.660000+00:00,9205,1224,81,38.4,2
2023-11-05T17:34:21.145000+00:00,9205,1224,3,32.7,2
2023-11-05T17:48:45.244000+00:00,9205,1224,31,24.0,14
2023-11-05T17:50:05.353000+00:00,9205,1224,24,23.9,15
2023-11-05T17:52:43.163000+00:00,9205,1224,2,24.3,17
2023-11-05T17:53:47.912000+00:00,9205,1224,44,23.5,18
2023-11-05T17:53:55.912000+00:00,9205,1224,77,24.0,18
2023-11-05T17:55:06.068000+00:00,9205,1224,63,23.7,19
2023-11-05T17:56:21.051000+00:00,9205,1224,11,23.1,20
2023-11-05T17:57:58.175000+00:00,9205,1224,27,24.4,21
2023-11-05T17:58:58.487000+00:00,9205,1224,18,23.5,22
2023-11-05T18:02:37.359000+00:00,9205,1224,14,24.2,25
2023-11-05T18:03:02.594000+00:00,9205,1224,81,23.5,24
2023-11-05T18:04:07.765000+00:00,9205,1224,55,23.5,26
2023-11-05T18:04:12.796000+00:00,9205,1224,10,25.2,26
2023-11-05T18:04:16.577000+00:00,9205,1224,22,27.1,26
2023-11-05T18:04:58.858000+00:00,9205,1224,1,22.9,27
2023-11-05T18:05:03.670000+00:00,9205,1224,4,23.8,27
2023-11-05T18:05:32.311000+00:00,9205,1224,3,23.9,26
2023-11-05T18:10:53.682000+00:00,9205,1224,31,24.4,31
2023-11-05T18:27:41.108000+00:00,9205,1224,2,24.1,44
2023-11-05T18:28:41.904000+00:00,9205,1224,63,23.9,45
2023-11-05T18:29:37.669000+00:00,9205,1224,11,23.5,46
2023-11-05T18:29:52.950000+00:00,9205,1224,44,24.0,46
2023-11-05T18:29:56.278000+00:00,9205,1224,10,23.5,46
2023-11-05T18:30:24.684000+00:00,9205,1224,27,23.8,46
2023-11-05T18:30:49.918000+00:00,9205,1224,14,23.8,47
2023-11-05T18:36:08.883000+00:00,9205,1224,55,23.7,51
2023-11-05T18:36:36.539000+00:00,9205,1224,31,23.5,51
2023-11-05T18:37:21.414000+00:00,9205,1224,18,25.2,52
2023-11-05T18:39:01.037000+00:00,9205,1224,81,23.3,52
2023-11-05T18:41:24.723000+00:00,9205,1224,22,23.4,55
2023-11-05T18:41:45.004000+00:00,9205,1224,1,23.3,56
2023-11-05T18:42:40.801000+00:00,9205,1224,3,23.5,55
2023-11-05T18:45:40.627000+00:00,9205,1224,4,23.6,59
2023-11-19T06:06:40.131000+00:00,9189,1225,11,33.5,1
2023-11-19T06:06:56.818000+00:00,9189,1225,14,29.3,1
2023-11-19T06:07:14.818000+00:00,9189,1225,77,43.9,1
2023-11-19T06:10:29.283000+00:00,9189,1225,18,22.2,3
2023-11-19T06:10:41.158000+00:00,9189,1225,55,21.2,3
2023-11-19T06:25:48.048000+00:00,9189,1225,22,20.6,10
2023-11-19T06:29:08.123000+00:00,9189,1225,27,22.1,12
2023-11-19T06:32:24.760000+00:00,9189,1225,20,21.6,14
2023-11-19T06:33:50.836000+00:00,9189,1225,63,21.2,15
2023-11-19T06:34:02.508000+00:00,9189,1225,2,21.3,15
2023-11-19T06:35:32.163000+00:00,9189,1225,1,26.6,16
2023-11-19T06:35:38.928000+00:00,9189,1225,23,21.2,16
2023-11-19T06:35:43.334000+00:00,9189,1225,81,23.2,16
2023-11-19T06:37:16.630000+00:00,9189,1225,10,22.2,17
2023-11-19T06:37:36.489000+00:00,9189,1225,3,22.2,17
2023-11-19T06:37:37.520000+00:00,9189,1225,44,25.0,17
2023-11-19T06:42:20.437000+00:00,9189,1225,31,21.7,20
2023-11-19T06:43:41.467000+00:00,9189,1225,16,22.5,21
2023-11-19T06:44:38.372000+00:00,9189,1225,22,20.8,21
2023-11-19T06:49:32.226000+00:00,9189,1225,77,21.5,24
2023-11-19T06:52:14.786000+00:00,9189,1225,11,21.5,26
2023-11-19T06:52:30.348000+00:00,9189,1225,1,21.3,26
2023-11-19T06:52:30.957000+00:00,9189,1225,18,22.5,26
2023-11-19T06:52:33.926000+00:00,9189,1225,63,21.9,26
2023-11-19T06:52:36.863000+00:00,9189,1225,55,22.6,26
2023-11-19T06:52:41.519000+00:00,9189,1225,14,23.2,26
2023-11-19T06:52:49.676000+00:00,9189,1225,24,22.1,26
2023-11-19T06:53:01.316000+00:00,9189,1225,20,21.8,26
2023-11-19T06:53:08.363000+00:00,9189,1225,27,25.4,26
2023-11-19T06:53:12.597000+00:00,9189,1225,44,22.5,26
2023-11-19T07:22:32.753000+00:00,9189,1225,81,20.5,43
2023-11-26T13:11:39.528000+00:00,9197,1226,20,22.7,5
2023-11-26T13:14:37.589000+00:00,9197,1226,3,21.6,7
2023-11-26T13:22:07.037000+00:00,9197,1226,14,22.4,12
2023-11-26T13:23:35.848000+00:00,9197,1226,81,21.6,13
2023-11-26T13:23:47.614000+00:00,9197,1226,27,21.8,13
2023-11-26T13:23:51.395000+00:00,9197,1226,24,22.8,13
2023-11-26T13:25:04.660000+00:00,9197,1226,63,21.6,14
2023-11-26T13:25:05.129000+00:00,9197,1226,4,24.0,14
2023-11-26T13:26:44.159000+00:00,9197,1226,44,22.1,15
2023-11-26T13:26:45.128000+00:00,9197,1226,31,22.1,15
2023-11-26T13:26:58.221000+00:00,9197,1226,2,22.1,15
2023-11-26T13:27:58.955000+00:00,9197,1226,1,21.6,16
2023-11-26T13:28:27.548000+00:00,9197,1226,23,22.1,16
2023-11-26T13:29:31.907000+00:00,9197,1226,16,21.9,17
2023-11-26T13:29:43.610000+00:00,9197,1226,11,21.4,17
2023-11-26T13:29:49.782000+00:00,9197,1226,10,23.0,17
2023-11-26T13:37:16.167000+00:00,9197,1226,22,21.4,22
2023-11-26T13:37:21.792000+00:00,9197,1226,18,21.8,22
2023-11-26T13:37:53.370000+00:00,9197,1226,20,22.1,22
2023-11-26T13:38:58.291000+00:00,9197,1226,55,21.2,23
2023-11-26T13:48:24.863000+00:00,9197,1226,77,22.6,29
2023-11-26T13:51:14.017000+00:00,9197,1226,3,21.7,31
2023-11-26T13:52:50.297000+00:00,9197,1226,10,23.4,32
2023-11-26T13:53:53.484000+00:00,9197,1226,4,21.4,33
2023-11-26T13:54:27.577000+00:00,9197,1226,27,22.0,33
2023-11-26T13:55:20.374000+00:00,9197,1226,63,22.0,34
2023-11-26T13:56:47.498000+00:00,9197,1226,16,21.2,35
2023-11-26T13:57:05.138000+00:00,9197,1226,44,22.0,35
2023-11-26T13:58:30.168000+00:00,9197,1226,81,21.1,36
2023-11-26T13:58:33.621000+00:00,9197,1226,14,21.8,36
2023-11-26T14:00:35.448000+00:00,9197,1226,24,22.3,37
2023-11-26T14:06:42.506000+00:00,9197,1226,2,21.8,41
2023-11-26T14:07:17.818000+00:00,9197,1226,11,21.2,42
2023-11-26T14:07:42.678000+00:00,9197,1226,18,21.6,42
2023-11-26T14:08:30.771000+00:00,9197,1226,1,21.2,43
2023-11-26T14:09:32.067000+00:00,9197,1226,23,21.9,43
2023-11-26T14:28:46.679000+00:00,9197,1226,55,21.5,56
